id,times,textString,startTime,endTime,fromSeconds,toSeconds,timeLength
1,"00:00:07,174 --> 00:01:14,450","Studio Ghibli, Nippon Television Network, Dentsu, Hakuhodo DYMP, Walt Disney Japan, Mitsubishi, Toho and KDDI present THE TALE OF THE PRINCESS KAGUYA Executive Producer Seiichiro Ujiie Based on the Japanese Folktale ""The Tale of the Bamboo Cutter"" Original Concept by Isao Takahata Screenplay by Isao Takahata and Riko Sakaguchi Joe Hisaishi Music Theme Song Kazumi Nikaido Character Design and Directing Animator Osamu Tanabe Art Director Kazuo Oga Planning Toshio Suzuki Producer Yoshiaki Nishimura Directed by Isao Takahata Once upon a time there lived a bamboo cutter.","00:00:07,174","00:01:14,450",7.174,74.45,67.276
2,"00:01:16,744 --> 00:01:22,541",On the mountain he would cut bamboo to make all manner of things.,"00:01:16,744","00:01:22,541",76.744,82.541,5.796999999999997
3,"00:01:24,919 --> 00:01:29,215",Sanuki no Miyatsuko was his name.,"00:01:24,919","00:01:29,215",84.919,89.215,4.2960000000000065
4,"00:01:31,592 --> 00:01:37,765",One day he saw light shining from a bamboo stalk.,"00:01:31,592","00:01:37,765",91.592,97.765,6.173000000000002
5,"00:01:43,437 --> 00:01:46,649","In wonder, he drew closer.","00:01:43,437","00:01:46,649",103.437,106.649,3.2120000000000033
6,"00:01:51,445 --> 00:01:57,034",A bamboo shoot growing before the plums flower?,"00:01:51,445","00:01:57,034",111.445,117.034,5.589000000000013
7,"00:02:04,375 --> 00:02:06,001",What's this?!,"00:02:04,375","00:02:06,001",124.375,126.001,1.6260000000000048
8,"00:02:27,565 --> 00:02:28,858",Um...,"00:02:27,565","00:02:28,858",147.565,148.858,1.2930000000000064
9,"00:02:29,316 --> 00:02:33,195",... may I ask who you might be?,"00:02:29,316","00:02:33,195",149.316,153.195,3.8789999999999907
10,"00:03:03,350 --> 00:03:07,104",What a beautiful princess!,"00:03:03,350","00:03:07,104",183.35,187.104,3.754000000000019
11,"00:03:07,438 --> 00:03:12,526",Heaven must have sent her to me as a blessing.,"00:03:07,438","00:03:12,526",187.438,192.526,5.088000000000022
12,"00:04:03,786 --> 00:04:05,955",Did you catch something?,"00:04:03,786","00:04:05,955",243.786,245.955,2.169000000000011
13,"00:04:15,673 --> 00:04:17,758",What a pretty doll!,"00:04:15,673","00:04:17,758",255.673,257.758,2.0849999999999795
14,"00:04:17,883 --> 00:04:20,135","No, she's sleeping.","00:04:17,883","00:04:20,135",257.883,260.135,2.2520000000000095
15,"00:04:20,261 --> 00:04:21,804",What?!,"00:04:20,261","00:04:21,804",260.261,261.804,1.5429999999999495
16,"00:04:27,101 --> 00:04:28,936",I've been blessed.,"00:04:27,101","00:04:28,936",267.101,268.936,1.8349999999999795
17,"00:04:29,061 --> 00:04:30,187","""Blessed""?","00:04:29,061","00:04:30,187",269.061,270.187,1.1260000000000332
18,"00:04:30,312 --> 00:04:32,523","By Heaven, in the grove!","00:04:30,312","00:04:32,523",270.312,272.523,2.2110000000000127
19,"00:04:36,610 --> 00:04:38,237",It's me Heaven's blessed.,"00:04:36,610","00:04:38,237",276.61,278.237,1.6270000000000095
20,"00:04:38,362 --> 00:04:40,239",I'm the one who'll raise her.,"00:04:38,362","00:04:40,239",278.362,280.239,1.8769999999999527
21,"00:04:40,374 --> 00:04:42,251","""Raise her""?","00:04:40,374","00:04:42,251",280.374,282.251,1.8769999999999527
22,"00:04:42,271 --> 00:04:44,148",She's already a beautiful princess.,"00:04:42,271","00:04:44,148",282.271,284.148,1.8770000000000095
23,"00:04:44,285 --> 00:04:47,204",There'll be more to this than you think.,"00:04:44,285","00:04:47,204",284.285,287.204,2.9189999999999827
24,"00:04:47,663 --> 00:04:48,747",Right?,"00:04:47,663","00:04:48,747",287.663,288.747,1.0840000000000032
25,"00:04:54,545 --> 00:04:56,088",Give her here!,"00:04:54,545","00:04:56,088",294.545,296.088,1.5430000000000064
26,"00:05:11,655 --> 00:05:13,429",Don't just sit there!,"00:05:11,655","00:05:13,429",311.655,313.429,1.774000000000001
27,"00:05:13,449 --> 00:05:15,223",Bring me a cloth.,"00:05:13,449","00:05:15,223",313.449,315.223,1.774000000000001
28,"00:05:18,610 --> 00:05:20,029",How's this?,"00:05:18,610","00:05:20,029",318.61,320.029,1.4189999999999827
29,"00:05:23,157 --> 00:05:26,035","There, there!","00:05:23,157","00:05:26,035",323.157,326.035,2.8780000000000427
30,"00:05:27,202 --> 00:05:28,537",What's going on?,"00:05:27,202","00:05:28,537",327.202,328.537,1.3349999999999795
31,"00:05:28,704 --> 00:05:31,999",She wants me to raise her.,"00:05:28,704","00:05:31,999",328.704,331.999,3.295000000000016
32,"00:05:34,960 --> 00:05:37,588",Get me a nice basket.,"00:05:34,960","00:05:37,588",334.96,337.588,2.6280000000000427
33,"00:05:38,088 --> 00:05:42,009","This is very strange, you know.","00:05:38,088","00:05:42,009",338.088,342.009,3.9209999999999923
34,"00:05:42,134 --> 00:05:43,677",What if she's some kind of spirit?,"00:05:42,134","00:05:43,677",342.134,343.677,1.5430000000000064
35,"00:05:43,802 --> 00:05:45,637",What does she look like?,"00:05:43,802","00:05:45,637",343.802,345.637,1.8349999999999795
36,"00:05:45,763 --> 00:05:47,431",A baby.,"00:05:45,763","00:05:47,431",345.763,347.431,1.6680000000000064
37,"00:05:47,556 --> 00:05:48,390",Right!,"00:05:47,556","00:05:48,390",347.556,348.39,0.8340000000000032
38,"00:05:48,515 --> 00:05:50,851",But just now she was a princess!,"00:05:48,515","00:05:50,851",348.515,350.851,2.3360000000000127
39,"00:05:50,976 --> 00:05:57,024",That was Heaven telling us who she'll grow into.,"00:05:50,976","00:05:57,024",350.976,357.024,6.048000000000002
40,"00:05:57,149 --> 00:05:57,983",Really?,"00:05:57,149","00:05:57,983",357.149,357.983,0.8340000000000032
41,"00:05:58,108 --> 00:06:01,904",So that means we must raise her properly.,"00:05:58,108","00:06:01,904",358.108,361.904,3.7959999999999923
42,"00:06:02,039 --> 00:06:03,041",Yes!,"00:06:02,039","00:06:03,041",362.039,363.041,1.0020000000000095
43,"00:06:03,061 --> 00:06:04,063",That must be it.,"00:06:03,061","00:06:04,063",363.061,364.063,1.0020000000000095
44,"00:06:04,198 --> 00:06:05,449",Yes.,"00:06:04,198","00:06:05,449",364.198,365.449,1.2510000000000332
45,"00:06:06,200 --> 00:06:07,826",I see!,"00:06:06,200","00:06:07,826",366.2,367.826,1.6260000000000332
46,"00:06:07,951 --> 00:06:09,787",But who'll nurse her?,"00:06:07,951","00:06:09,787",367.951,369.787,1.835999999999956
47,"00:06:09,912 --> 00:06:11,747",A wet nurse.,"00:06:09,912","00:06:11,747",369.912,371.747,1.8350000000000364
48,"00:06:11,872 --> 00:06:15,042",And the lathe-turners have a new baby.,"00:06:11,872","00:06:15,042",371.872,375.042,3.169999999999959
49,"00:06:15,167 --> 00:06:16,168",So this is...,"00:06:15,167","00:06:16,168",375.167,376.168,1.0010000000000332
50,"00:06:16,377 --> 00:06:18,379",A gift.,"00:06:16,377","00:06:18,379",376.377,378.379,2.0020000000000095
51,"00:06:20,381 --> 00:06:21,340",What's the matter?,"00:06:20,381","00:06:21,340",380.381,381.34,0.9590000000000032
52,"00:06:35,938 --> 00:06:38,732",What are you doing?!,"00:06:35,938","00:06:38,732",395.938,398.732,2.7940000000000396
53,"00:06:41,036 --> 00:06:42,643","There, there!","00:06:41,036","00:06:42,643",401.036,402.643,1.606999999999971
54,"00:06:42,663 --> 00:06:44,270",You must be hungry.,"00:06:42,663","00:06:44,270",402.663,404.27,1.606999999999971
55,"00:06:44,405 --> 00:06:45,781",What?!,"00:06:44,405","00:06:45,781",404.405,405.781,1.3760000000000332
56,"00:06:45,989 --> 00:06:49,159",She's drinking it right down.,"00:06:45,989","00:06:49,159",405.989,409.159,3.170000000000016
57,"00:06:50,702 --> 00:06:53,622",I've got milk!,"00:06:50,702","00:06:53,622",410.702,413.622,2.920000000000016
58,"00:07:20,607 --> 00:07:21,817",She laughed!,"00:07:20,607","00:07:21,817",440.607,441.817,1.2099999999999795
59,"00:07:22,443 --> 00:07:24,153",She did!,"00:07:22,443","00:07:24,153",442.443,444.153,1.7100000000000364
60,"00:07:24,778 --> 00:07:27,406",Suddenly she feels heavier.,"00:07:24,778","00:07:27,406",444.778,447.406,2.627999999999986
61,"00:07:27,531 --> 00:07:29,116",That can't be!,"00:07:27,531","00:07:29,116",447.531,449.116,1.5849999999999795
62,"00:07:45,674 --> 00:07:46,550",Now what?,"00:07:45,674","00:07:46,550",465.674,466.55,0.8760000000000332
63,"00:07:46,675 --> 00:07:47,801",She's heavier still!,"00:07:46,675","00:07:47,801",466.675,467.801,1.1259999999999764
64,"00:07:47,926 --> 00:07:49,845",Let me see.,"00:07:47,926","00:07:49,845",467.926,469.845,1.9190000000000396
