id,times,textString,startTime,endTime,fromSeconds,toSeconds,timeLength
1,"00:00:06,239 --> 00:00:09,504","Studio Ghibli, Nippon Television Network, Dentsu, Hakuhodo DYMP.","00:00:06,239","00:00:09,504",6.239,9.504,3.2649999999999997
2,"00:00:09,843 --> 00:00:24,087","Buena Vista Home Entertainment, Mitsubishi and Toho PRESENT Only in silence the word, only in dark the light, only in dying life: bright the hawk's flight on the empty sky.","00:00:09,843","00:00:24,087",9.843,24.087,14.244
3,"00:00:24,424 --> 00:00:27,416",- The Creation of ,"00:00:24,424","00:00:27,416",24.424,27.416,2.992000000000001
