id,times,textString,startTime,endTime,fromSeconds,toSeconds,timeLength
49,"00:04:06,090 --> 00:04:07,550",Had something in his mouth.,"00:04:06,090","00:04:07,550",246.09,247.55,1.460000000000008
50,"00:04:07,550 --> 00:04:08,500",Stolen goods?,"00:04:07,550","00:04:08,500",247.55,248.5,0.9499999999999886
51,"00:04:08,500 --> 00:04:09,420",Who knows...,"00:04:08,500","00:04:09,420",248.5,249.42,0.9199999999999875
52,"00:04:16,850 --> 00:04:18,430",What's he doing?,"00:04:16,850","00:04:18,430",256.85,258.43,1.579999999999984
53,"00:04:18,440 --> 00:04:20,465","Hey, cat!","00:04:18,440","00:04:20,465",258.44,260.465,2.0249999999999773
54,"00:04:20,485 --> 00:04:22,510",Watch out!,"00:04:20,485","00:04:22,510",260.485,262.51,2.0249999999999773
55,"00:04:25,870 --> 00:04:26,555",Anyway.,"00:04:25,870","00:04:26,555",265.87,266.555,0.6850000000000023
56,"00:04:26,575 --> 00:04:27,260",It's just a cat.,"00:04:26,575","00:04:27,260",266.575,267.26,0.6850000000000023
57,"00:04:27,270 --> 00:04:28,780","Hey, that's dangerous.","00:04:27,270","00:04:28,780",267.27,268.78,1.509999999999991
58,"00:04:36,660 --> 00:04:38,240","Oh no, what's he doing?","00:04:36,660","00:04:38,240",276.66,278.24,1.579999999999984
59,"00:04:38,620 --> 00:04:40,200","Wait, Haru!","00:04:38,620","00:04:40,200",278.62,280.2,1.579999999999984
60,"00:04:47,670 --> 00:04:49,090",Good going Haru!,"00:04:47,670","00:04:49,090",287.67,289.09,1.419999999999959
61,"00:04:56,770 --> 00:04:58,000",Hey!,"00:04:56,770","00:04:58,000",296.77,298,1.2300000000000182
62,"00:04:58,020 --> 00:04:59,250",Stop that truck!,"00:04:58,020","00:04:59,250",298.02,299.25,1.2300000000000182
63,"00:05:05,230 --> 00:05:06,600",Cat...,"00:05:05,230","00:05:06,600",305.23,306.6,1.3700000000000045
64,"00:05:06,600 --> 00:05:07,480",Are you OK?,"00:05:06,600","00:05:07,480",306.6,307.48,0.8799999999999955
65,"00:05:22,290 --> 00:05:27,000",Thank you for saving me from a dangerous situation.,"00:05:22,290","00:05:27,000",322.29,327,4.7099999999999795
66,"00:05:27,630 --> 00:05:29,500",I hope you haven't injured yourself.,"00:05:27,630","00:05:29,500",327.63,329.5,1.8700000000000045
67,"00:05:32,760 --> 00:05:35,630","Please excuse me, but I really must be going now.","00:05:32,760","00:05:35,630",332.76,335.63,2.8700000000000045
68,"00:05:35,630 --> 00:05:37,640",Allow me to express my gratitude later.,"00:05:35,630","00:05:37,640",335.63,337.64,2.009999999999991
69,"00:05:37,640 --> 00:05:39,640",Don't mention it.,"00:05:37,640","00:05:39,640",337.64,339.64,2
70,"00:05:43,220 --> 00:05:44,560",Haru!,"00:05:43,220","00:05:44,560",343.22,344.56,1.339999999999975
71,"00:05:51,150 --> 00:05:53,320","Ah, you broke it.","00:05:51,150","00:05:53,320",351.15,353.32,2.170000000000016
72,"00:05:53,320 --> 00:05:56,360","Never mind, a cat's life is more important.","00:05:53,320","00:05:56,360",353.32,356.36,3.0400000000000205
